,Iin[A],Iout[A],l[mm],p1[mm],p2[mm],p3[mm],win[mm],kdiff[%],Bleak[uT],V_PriWind[cm3],V_PriCore[cm3],Pout[W]
5403,20,10,700,40,60,40,500,8.86340576,31.87182127,103.32,2450,313.6247203
5404,20,20,700,40,60,40,500,8.86340576,42.49910932,103.32,2450,627.2494406
5405,20,40,700,40,60,40,500,8.86340576,45.53404264,103.32,2450,1254.498881
5406,40,10,700,40,60,40,500,8.86340576,51.60390927,103.32,2450,313.6247203
5407,40,20,700,40,60,40,500,8.86340576,12.90097732,103.32,2450,627.2494406
5408,40,40,700,40,60,40,500,8.86340576,15.93591064,103.32,2450,1254.498881
5409,10,10,500,20,20,20,700,1.968165561,57.65326726,117.72,1250,210.5915642
5410,10,20,500,20,20,20,700,1.968165561,60.70191376,117.72,1250,421.1831283
5411,10,40,500,20,20,20,700,1.968165561,66.79920678,117.72,1250,842.3662566
5412,20,10,500,20,20,20,700,1.968165561,16.69980169,117.72,1250,210.5915642
5413,20,20,500,20,20,20,700,1.968165561,19.7484482,117.72,1250,421.1831283
5414,20,40,500,20,20,20,700,1.968165561,25.84574121,117.72,1250,842.3662566
5415,40,10,500,20,20,20,700,1.968165561,30.35095688,117.72,1250,210.5915642
5416,40,20,500,20,20,20,700,1.968165561,33.39960339,117.72,1250,421.1831283
5417,40,40,500,20,20,20,700,1.968165561,39.4968964,117.72,1250,842.3662566
5418,10,10,600,20,20,20,700,2.699636359,19.67422399,117.72,1800,213.2979015
5419,10,20,600,20,20,20,700,2.699636359,25.68114658,117.72,1800,426.5958029
5420,10,40,600,20,20,20,700,2.699636359,30.33806411,117.72,1800,853.1916058
5421,20,10,600,20,20,20,700,2.699636359,33.3415254,117.72,1800,213.2979015
5422,20,20,600,20,20,20,700,2.699636359,39.34844799,117.72,1800,426.5958029
5423,20,40,600,20,20,20,700,2.699636359,57.67266692,117.72,1800,853.1916058
5424,40,10,600,20,20,20,700,2.699636359,60.67612821,117.72,1800,213.2979015
5425,40,20,600,20,20,20,700,2.699636359,66.6830508,117.72,1800,426.5958029
5426,40,40,600,20,20,20,700,2.699636359,16.6707627,117.72,1800,853.1916058
5427,10,10,700,20,20,20,700,1.506405873,40.75507867,117.72,2450,223.7432636
5428,10,20,700,20,20,20,700,1.506405873,58.59586692,117.72,2450,447.4865272
5429,10,40,700,20,20,20,700,1.506405873,61.86933698,117.72,2450,894.9730545
5430,20,10,700,20,20,20,700,1.506405873,68.4162771,117.72,2450,223.7432636
5431,20,20,700,20,20,20,700,1.506405873,17.10406928,117.72,2450,447.4865272
5432,20,40,700,20,20,20,700,1.506405873,20.37753934,117.72,2450,894.9730545
5433,40,10,700,20,20,20,700,1.506405873,26.92447946,117.72,2450,223.7432636
5434,40,20,700,20,20,20,700,1.506405873,30.93466849,117.72,2450,447.4865272
5435,40,40,700,20,20,20,700,1.506405873,34.20813855,117.72,2450,894.9730545
5436,10,10,500,60,20,60,500,6.349069955,13.17339382,106.2,1250,230.010884
5437,10,20,500,60,20,60,500,6.349069955,16.12438483,106.2,1250,460.0217679
5438,10,40,500,60,20,60,500,6.349069955,22.02636683,106.2,1250,920.0435359
5439,20,10,500,60,20,60,500,6.349069955,23.39579664,106.2,1250,230.010884
5440,20,20,500,60,20,60,500,6.349069955,26.34678764,106.2,1250,460.0217679
5441,20,40,500,60,20,60,500,6.349069955,32.24876965,106.2,1250,920.0435359
5442,40,10,500,60,20,60,500,6.349069955,43.84060227,106.2,1250,230.010884
5443,40,20,500,60,20,60,500,6.349069955,46.79159327,106.2,1250,460.0217679
5444,40,40,500,60,20,60,500,6.349069955,52.69357528,106.2,1250,920.0435359
5445,10,10,600,60,20,60,500,6.806395359,27.08343404,106.2,1800,261.2315346
5446,10,20,600,60,20,60,500,6.806395359,33.24545256,106.2,1800,522.4630691
5447,10,40,600,60,20,60,500,6.806395359,44.92384029,106.2,1800,1044.926138
5448,20,10,600,60,20,60,500,6.806395359,48.00484955,106.2,1800,261.2315346
5449,20,20,600,60,20,60,500,6.806395359,54.16686807,106.2,1800,522.4630691
5450,20,40,600,60,20,60,500,6.806395359,13.54171702,106.2,1800,1044.926138
5451,40,10,600,60,20,60,500,6.806395359,16.62272628,106.2,1800,261.2315346
5452,40,20,600,60,20,60,500,6.806395359,22.7847448,106.2,1800,522.4630691
5453,40,40,600,60,20,60,500,6.806395359,24.00242477,106.2,1800,1044.926138
5454,10,10,700,60,20,60,500,7.210057971,54.80991494,106.2,2450,300.2868035
5455,10,20,700,60,20,60,500,7.210057971,13.70247873,106.2,2450,600.5736069
5456,10,40,700,60,20,60,500,7.210057971,16.83551195,106.2,2450,1201.147214
5457,20,10,700,60,20,60,500,7.210057971,23.10157839,106.2,2450,300.2868035
5458,20,20,700,60,20,60,500,7.210057971,24.27192425,106.2,2450,600.5736069
5459,20,40,700,60,20,60,500,7.210057971,27.40495747,106.2,2450,1201.147214
5460,40,10,700,60,20,60,500,7.210057971,33.6710239,106.2,2450,300.2868035
5461,40,20,700,60,20,60,500,7.210057971,45.41081528,106.2,2450,600.5736069
5462,40,40,700,60,20,60,500,7.210057971,48.5438485,106.2,2450,1201.147214
5463,10,10,500,60,40,40,500,6.521971149,22.84769703,104.76,1250,230.6339342
5464,10,20,500,60,40,40,500,6.521971149,25.78758636,104.76,1250,461.2678684
5465,10,40,500,60,40,40,500,6.521971149,31.66736501,104.76,1250,922.5357369
5466,20,10,500,60,40,40,500,6.521971149,42.75550474,104.76,1250,230.6339342
5467,20,20,500,60,40,40,500,6.521971149,45.69539406,104.76,1250,461.2678684
5468,20,40,500,60,40,40,500,6.521971149,51.57517271,104.76,1250,922.5357369
5469,40,10,500,60,40,40,500,6.521971149,12.89379318,104.76,1250,230.6339342
5470,40,20,500,60,40,40,500,6.521971149,15.8336825,104.76,1250,461.2678684
5471,40,40,500,60,40,40,500,6.521971149,21.71346115,104.76,1250,922.5357369
5472,10,10,600,60,40,40,500,7.866466101,46.81888949,104.76,1800,261.3969026
5473,10,20,600,60,40,40,500,7.866466101,53.10496506,104.76,1800,522.7938051
5474,10,40,600,60,40,40,500,7.866466101,13.27624126,104.76,1800,1045.58761
5475,20,10,600,60,40,40,500,7.866466101,16.41927905,104.76,1800,261.3969026
5476,20,20,600,60,40,40,500,7.866466101,22.70535461,104.76,1800,522.7938051
5477,20,40,600,60,40,40,500,7.866466101,23.40944475,104.76,1800,1045.58761
5478,40,10,600,60,40,40,500,7.866466101,26.55248253,104.76,1800,261.3969026
5479,40,20,600,60,40,40,500,7.866466101,32.83855809,104.76,1800,522.7938051
5480,40,40,600,60,40,40,500,7.866466101,43.67585171,104.76,1800,1045.58761
5481,10,10,700,60,40,40,500,8.478464397,22.67482603,104.76,2450,310.440887
5482,10,20,700,60,40,40,500,8.478464397,23.58166056,104.76,2450,620.8817741
5483,10,40,700,60,40,40,500,8.478464397,26.69137363,104.76,2450,1241.763548
5484,20,10,700,60,40,40,500,8.478464397,32.91079977,104.76,2450,310.440887
5485,20,20,700,60,40,40,500,8.478464397,44.05360804,104.76,2450,620.8817741
5486,20,40,700,60,40,40,500,8.478464397,47.16332111,104.76,2450,1241.763548
5487,40,10,700,60,40,40,500,8.478464397,53.38274726,104.76,2450,310.440887
5488,40,20,700,60,40,40,500,8.478464397,13.34568681,104.76,2450,620.8817741
5489,40,40,700,60,40,40,500,8.478464397,16.45539989,104.76,2450,1241.763548
5490,10,10,500,60,60,20,500,7.701607148,41.4143542,103.32,1250,228.0035782
5491,10,20,500,60,60,20,500,7.701607148,44.29257317,103.32,1250,456.0071563
5492,10,40,500,60,60,20,500,7.701607148,50.04901111,103.32,1250,912.0143126
5493,20,10,500,60,60,20,500,7.701607148,12.51225278,103.32,1250,228.0035782
5494,20,20,500,60,60,20,500,7.701607148,15.39047175,103.32,1250,456.0071563
5495,20,40,500,60,60,20,500,7.701607148,21.14690968,103.32,1250,912.0143126
5496,40,10,500,60,60,20,500,7.701607148,22.14628659,103.32,1250,228.0035782
5497,40,20,500,60,60,20,500,7.701607148,25.02450555,103.32,1250,456.0071563
5498,40,40,500,60,60,20,500,7.701607148,30.78094349,103.32,1250,912.0143126
5499,10,10,600,60,60,20,500,9.038360876,16.12343772,103.32,1800,265.4022744
5500,10,20,600,60,60,20,500,9.038360876,22.34061717,103.32,1800,530.8045489
5501,10,40,600,60,60,20,500,9.038360876,22.92110626,103.32,1800,1061.609098
5502,20,10,600,60,60,20,500,9.038360876,26.02969599,103.32,1800,265.4022744
5503,20,20,600,60,60,20,500,9.038360876,32.24687544,103.32,1800,530.8045489
5504,20,40,600,60,60,20,500,9.038360876,42.7336228,103.32,1800,1061.609098
5505,40,10,600,60,60,20,500,9.038360876,45.84221253,103.32,1800,265.4022744
5506,40,20,600,60,60,20,500,9.038360876,52.05939198,103.32,1800,530.8045489
5507,40,40,600,60,60,20,500,9.038360876,13.014848,103.32,1800,1061.609098
5508,10,10,700,60,60,20,500,8.952198892,32.75147575,103.32,2450,317.1521054
5509,10,20,700,60,60,20,500,8.952198892,43.67739088,103.32,2450,634.3042109
5510,10,40,700,60,60,20,500,8.952198892,46.79532811,103.32,2450,1268.608422
5511,20,10,700,60,60,20,500,8.952198892,53.03120258,103.32,2450,317.1521054
5512,20,20,700,60,60,20,500,8.952198892,13.25780064,103.32,2450,634.3042109
5513,20,40,700,60,60,20,500,8.952198892,16.37573788,103.32,2450,1268.608422
5514,40,10,700,60,60,20,500,8.952198892,22.61161234,103.32,2450,317.1521054
5515,40,20,700,60,60,20,500,8.952198892,23.39766406,103.32,2450,634.3042109
5516,40,40,700,60,60,20,500,8.952198892,26.51560129,103.32,2450,1268.608422
5517,10,10,500,40,60,60,500,6.107986446,13.77076052,107.64,1250,226.4330408
5518,10,20,500,40,60,60,500,6.107986446,16.62577479,107.64,1250,452.8660816
5519,10,40,500,40,60,60,500,6.107986446,22.33580334,107.64,1250,905.7321633
5520,20,10,500,40,60,60,500,6.107986446,24.68650675,107.64,1250,226.4330408
5521,20,20,500,40,60,60,500,6.107986446,27.54152103,107.64,1250,452.8660816
5522,20,40,500,40,60,60,500,6.107986446,33.25154958,107.64,1250,905.7321633
5523,40,10,500,40,60,60,500,6.107986446,46.51799923,107.64,1250,226.4330408
5524,40,20,500,40,60,60,500,6.107986446,49.37301351,107.64,1250,452.8660816
5525,40,40,500,40,60,60,500,6.107986446,55.08304206,107.64,1250,905.7321633
5526,10,10,600,40,60,60,500,7.248603398,28.4802317,107.64,1800,258.8980304
5527,10,20,600,40,60,60,500,7.248603398,34.76402216,107.64,1800,517.7960609
5528,10,40,600,40,60,60,500,7.248603398,47.53477771,107.64,1800,1035.592122
5529,20,10,600,40,60,60,500,7.248603398,50.67667294,107.64,1800,258.8980304
5530,20,20,600,40,60,60,500,7.248603398,56.9604634,107.64,1800,517.7960609
5531,20,40,600,40,60,60,500,7.248603398,14.24011585,107.64,1800,1035.592122
5532,40,10,600,40,60,60,500,7.248603398,17.38201108,107.64,1800,258.8980304
5533,40,20,600,40,60,60,500,7.248603398,23.66580154,107.64,1800,517.7960609
5534,40,40,600,40,60,60,500,7.248603398,25.33833647,107.64,1800,1035.592122
5535,10,10,700,40,60,60,500,7.758902076,57.90413558,107.64,2450,300.0406729
5536,10,20,700,40,60,60,500,7.758902076,14.4760339,107.64,2450,600.0813458
5537,10,40,700,40,60,60,500,7.758902076,17.8418268,107.64,2450,1200.162692
5538,20,10,700,40,60,60,500,7.758902076,24.5734126,107.64,2450,300.0406729
5539,20,20,700,40,60,60,500,7.758902076,25.58627489,107.64,2450,600.0813458
5540,20,40,700,40,60,60,500,7.758902076,28.95206779,107.64,2450,1200.162692
5541,40,10,700,40,60,60,500,7.758902076,35.68365359,107.64,2450,300.0406729
5542,40,20,700,40,60,60,500,7.758902076,47.80675687,107.64,2450,600.0813458
5543,40,40,700,40,60,60,500,7.758902076,51.17254978,107.64,2450,1200.162692
5544,10,10,500,20,20,40,700,1.4911161,33.96895652,122.04,1250,203.0282434
5545,10,20,500,20,20,40,700,1.4911161,36.93576298,122.04,1250,406.0564868
5546,10,40,500,20,20,40,700,1.4911161,42.8693759,122.04,1250,812.1129736
5547,20,10,500,20,20,40,700,1.4911161,64.97110658,122.04,1250,203.0282434
5548,20,20,500,20,20,40,700,1.4911161,67.93791304,122.04,1250,406.0564868
5549,20,40,500,20,20,40,700,1.4911161,73.87152596,122.04,1250,812.1129736
5550,40,10,500,20,20,40,700,1.4911161,18.46788149,122.04,1250,203.0282434
5551,40,20,500,20,20,40,700,1.4911161,21.43468795,122.04,1250,406.0564868
5552,40,40,500,20,20,40,700,1.4911161,27.36830087,122.04,1250,812.1129736
5553,10,10,600,20,20,40,700,1.183420363,66.96353756,122.04,1800,206.112196
5554,10,20,600,20,20,40,700,1.183420363,73.04189729,122.04,1800,412.224392
5555,10,40,600,20,20,40,700,1.183420363,18.26047432,122.04,1800,824.448784
5556,20,10,600,20,20,40,700,1.183420363,21.29965418,122.04,1800,206.112196
5557,20,20,600,20,20,40,700,1.183420363,27.37801391,122.04,1800,412.224392
5558,20,40,600,20,20,40,700,1.183420363,33.48176878,122.04,1800,824.448784
5559,40,10,600,20,20,40,700,1.183420363,36.52094864,122.04,1800,206.112196
5560,40,20,600,20,20,40,700,1.183420363,42.59930837,122.04,1800,412.224392
5561,40,40,600,20,20,40,700,1.183420363,63.9243577,122.04,1800,824.448784
5562,10,10,700,20,20,40,700,1.042921375,27.38764549,122.04,2450,217.4944445
5563,10,20,700,20,20,40,700,1.042921375,33.83509209,122.04,2450,434.9888889
5564,10,40,700,20,20,40,700,1.042921375,36.82654908,122.04,2450,869.9777778
5565,20,10,700,20,20,40,700,1.042921375,42.80946305,122.04,2450,217.4944445
5566,20,20,700,20,20,40,700,1.042921375,64.6787272,122.04,2450,434.9888889
5567,20,40,700,20,20,40,700,1.042921375,67.67018419,122.04,2450,869.9777778
5568,40,10,700,20,20,40,700,1.042921375,73.65309816,122.04,2450,217.4944445
5569,40,20,700,20,20,40,700,1.042921375,18.41327454,122.04,2450,434.9888889
5570,40,40,700,20,20,40,700,1.042921375,21.40473152,122.04,2450,869.9777778
5571,10,10,500,20,40,20,700,1.931581549,62.0266418,120.6,1250,204.658704
5572,10,20,500,20,40,20,700,1.931581549,65.11216452,120.6,1250,409.3174079
5573,10,40,500,20,40,20,700,1.931581549,71.28320995,120.6,1250,818.6348158
5574,20,10,500,20,40,20,700,1.931581549,17.82080249,120.6,1250,204.658704
5575,20,20,500,20,40,20,700,1.931581549,20.9063252,120.6,1250,409.3174079
5576,20,40,500,20,40,20,700,1.931581549,27.07737064,120.6,1250,818.6348158
5577,40,10,500,20,40,20,700,1.931581549,32.55608226,120.6,1250,204.658704
5578,40,20,500,20,40,20,700,1.931581549,35.64160497,120.6,1250,409.3174079
5579,40,40,500,20,40,20,700,1.931581549,41.81265041,120.6,1250,818.6348158
5580,10,10,600,20,40,20,700,1.979222364,20.86390734,120.6,1800,209.0770162
5581,10,20,600,20,40,20,700,1.979222364,26.89801116,120.6,1800,418.1540324
5582,10,40,600,20,40,20,700,1.979222364,32.67665893,120.6,1800,836.3080648
5583,20,10,600,20,40,20,700,1.979222364,35.69371084,120.6,1800,209.0770162
5584,20,20,600,20,40,20,700,1.979222364,41.72781467,120.6,1800,418.1540324
5585,20,40,600,20,40,20,700,1.979222364,62.33626595,120.6,1800,836.3080648
5586,40,10,600,20,40,20,700,1.979222364,65.35331786,120.6,1800,209.0770162
5587,40,20,600,20,40,20,700,1.979222364,71.38742169,120.6,1800,418.1540324
5588,40,40,600,20,40,20,700,1.979222364,17.84685542,120.6,1800,836.3080648
5589,10,10,700,20,40,20,700,0.594406218,42.51523305,120.6,2450,217.7968996
5590,10,20,700,20,40,20,700,0.594406218,63.09960863,120.6,2450,435.5937992
5591,10,40,700,20,40,20,700,0.594406218,66.23258827,120.6,2450,871.1875984
5592,20,10,700,20,40,20,700,0.594406218,72.49854755,120.6,2450,217.7968996
5593,20,20,700,20,40,20,700,0.594406218,18.12463689,120.6,2450,435.5937992
5594,20,40,700,20,40,20,700,0.594406218,21.25761653,120.6,2450,871.1875984
5595,40,10,700,20,40,20,700,0.594406218,27.5235758,120.6,2450,217.7968996
5596,40,20,700,20,40,20,700,0.594406218,33.11629414,120.6,2450,435.5937992
5597,40,40,700,20,40,20,700,0.594406218,36.24927377,120.6,2450,871.1875984
5598,10,10,500,60,40,60,500,5.627027428,14.42246215,109.08,1250,225.526039
5599,10,20,500,60,40,60,500,5.627027428,17.37978722,109.08,1250,451.0520781
5600,10,40,500,60,40,60,500,5.627027428,23.29443737,109.08,1250,902.1041562
5601,20,10,500,60,40,60,500,5.627027428,25.88759922,109.08,1250,225.526039
5602,20,20,500,60,40,60,500,5.627027428,28.8449243,109.08,1250,451.0520781
5603,20,40,500,60,40,60,500,5.627027428,34.75957445,109.08,1250,902.1041562
5604,40,10,500,60,40,60,500,5.627027428,48.81787337,109.08,1250,225.526039
5605,40,20,500,60,40,60,500,5.627027428,51.77519845,109.08,1250,451.0520781
5606,40,40,500,60,40,60,500,5.627027428,57.6898486,109.08,1250,902.1041562
5607,10,10,600,60,40,60,500,6.661768876,29.04150958,109.08,1800,255.4932074
5608,10,20,600,60,40,60,500,6.661768876,35.29591439,109.08,1800,510.9864148
5609,10,40,600,60,40,60,500,6.661768876,48.70141196,109.08,1800,1021.97283
5610,20,10,600,60,40,60,500,6.661768876,51.82861436,109.08,1800,255.4932074
5611,20,20,600,60,40,60,500,6.661768876,58.08301917,109.08,1800,510.9864148
5612,20,40,600,60,40,60,500,6.661768876,14.52075479,109.08,1800,1021.97283
5613,40,10,600,60,40,60,500,6.661768876,17.6479572,109.08,1800,255.4932074
5614,40,20,600,60,40,60,500,6.661768876,23.902362,109.08,1800,510.9864148
5615,40,40,600,60,40,60,500,6.661768876,25.91430718,109.08,1800,1021.97283
5616,10,10,700,60,40,60,500,7.240796806,59.16741111,109.08,2450,293.7189191
5617,10,20,700,60,40,60,500,7.240796806,14.79185278,109.08,2450,587.4378382
5618,10,40,700,60,40,60,500,7.240796806,17.87941037,109.08,2450,1174.875676
5619,20,10,700,60,40,60,500,7.240796806,24.05452554,109.08,2450,293.7189191
5620,20,20,700,60,40,60,500,7.240796806,26.49614797,109.08,2450,587.4378382
5621,20,40,700,60,40,60,500,7.240796806,29.58370555,109.08,2450,1174.875676
5622,40,10,700,60,40,60,500,7.240796806,35.75882073,109.08,2450,293.7189191
5623,40,20,700,60,40,60,500,7.240796806,49.90473834,109.08,2450,587.4378382
5624,40,40,700,60,40,60,500,7.240796806,52.99229593,109.08,2450,1174.875676
5625,10,10,500,60,60,40,500,6.448327112,25.24985514,107.64,1250,226.1014566
5626,10,20,500,60,60,40,500,6.448327112,28.27390524,107.64,1250,452.2029131
5627,10,40,500,60,60,40,500,6.448327112,34.32200544,107.64,1250,904.4058263
5628,20,10,500,60,60,40,500,6.448327112,47.47566017,107.64,1250,226.1014566
5629,20,20,500,60,60,40,500,6.448327112,50.49971027,107.64,1250,452.2029131
5630,20,40,500,60,60,40,500,6.448327112,56.54781048,107.64,1250,904.4058263
5631,40,10,500,60,60,40,500,6.448327112,14.13695262,107.64,1250,226.1014566
5632,40,20,500,60,60,40,500,6.448327112,17.16100272,107.64,1250,452.2029131
5633,40,40,500,60,60,40,500,6.448327112,23.20910293,107.64,1250,904.4058263
5634,10,10,600,60,60,40,500,7.533729926,50.53124833,107.64,1800,256.0144849
5635,10,20,600,60,60,40,500,7.533729926,56.59287919,107.64,1800,512.0289698
5636,10,40,600,60,60,40,500,7.533729926,14.1482198,107.64,1800,1024.05794
5637,20,10,600,60,60,40,500,7.533729926,17.17903523,107.64,1800,256.0144849
5638,20,20,600,60,60,40,500,7.533729926,23.24066609,107.64,1800,512.0289698
5639,20,40,600,60,60,40,500,7.533729926,25.26562417,107.64,1800,1024.05794
5640,40,10,600,60,60,40,500,7.533729926,28.2964396,107.64,1800,256.0144849
5641,40,20,600,60,60,40,500,7.533729926,34.35807045,107.64,1800,512.0289698
5642,40,40,600,60,60,40,500,7.533729926,47.50043291,107.64,1800,1024.05794
5643,10,10,700,60,60,40,500,7.973879713,23.2368269,107.64,2450,305.5079214
5644,10,20,700,60,60,40,500,7.973879713,25.43521293,107.64,2450,611.0158429
5645,10,40,700,60,60,40,500,7.973879713,28.44070449,107.64,2450,1222.031686
5646,20,10,700,60,60,40,500,7.973879713,34.45168759,107.64,2450,305.5079214
5647,20,20,700,60,60,40,500,7.973879713,47.86493431,107.64,2450,611.0158429
5648,20,40,700,60,60,40,500,7.973879713,50.87042586,107.64,2450,1222.031686
5649,40,10,700,60,60,40,500,7.973879713,56.88140897,107.64,2450,305.5079214
5650,40,20,700,60,60,40,500,7.973879713,14.22035224,107.64,2450,611.0158429
5651,40,40,700,60,60,40,500,7.973879713,17.2258438,107.64,2450,1222.031686
5652,10,10,500,40,20,20,700,1.114581951,64.66425224,122.04,1250,203.7643639
5653,10,20,500,40,20,20,700,1.114581951,67.59587599,122.04,1250,407.5287277
5654,10,40,500,40,20,20,700,1.114581951,73.45912348,122.04,1250,815.0574555
5655,20,10,500,40,20,20,700,1.114581951,18.36478087,122.04,1250,203.7643639
5656,20,20,500,40,20,20,700,1.114581951,21.29640462,122.04,1250,407.5287277
5657,20,40,500,40,20,20,700,1.114581951,27.15965211,122.04,1250,815.0574555
5658,40,10,500,40,20,20,700,1.114581951,33.79793799,122.04,1250,203.7643639
5659,40,20,500,40,20,20,700,1.114581951,36.72956174,122.04,1250,407.5287277
5660,40,40,500,40,20,20,700,1.114581951,42.59280923,122.04,1250,815.0574555
